Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
07f6c3fe1cf2dbf25fb64b421d54d0940f3b0023,914bc756b7dd996c000152f1b8e55bd1fdb9012c764e27791ce83aa986b0a42e2fa1623f69e954c62421dc113bc838ac29d3e58368bba1c08e9a3bba916c3a00,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,660,3.8,,,8,24,12.25,0.00,0.00,0.00,12.25,Unknown,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
29c3b01f508c3f492a0f6fdddeba33adbb938849,a40c415948e638d0446e18266efb19d5f03447c0c70117bab16a73ef8ea52578e25025a791d4f7ca458eb85a2db520a4a7929d929eae035131af1bf60260ba0a,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,169,0.37,,,3,3,4.25,0.00,0.00,0.00,4.25,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
256020164c8a0c2af6aa585e4184072108842909,964d179d99b31a4d39ffe0d00da347d492e916870018ac2085c0da86caa777439c46e9a7b5edc4624cc50e49d98cfffc493f0bdd7327d6be4ef890de7226bf4c,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,600,3.8,,,8,7,12.50,0.00,0.00,0.00,12.50,Unknown,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
1c38df909016794f5b16f2c3720e8842623c464a,08d9ed1bac0c2554f6cc67b75e1b5623457b4187c35c5846546e2b5618ad7100aa881ac847406fa76f849aff927949eb6c2b95f249c8c40cf092d29b7a0121ba,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,526,1.5,,,32,8,7.75,0.00,0.00,0.00,7.75,Cash,Medallion Leasin,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
1be7f3ca80723b3132036400e710531d0c685e93,bc4d572a8ddf00e0112d19f7a5f9a045747ed65872e2508b3ffa57e454d946a10b36bf81dcd80b2dff3829abeccb77135672bbd3aef846bd16621146bfd292a3,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,600,2.6,17031081500,17031842200,8,8,10.25,0.00,0.00,0.00,10.25,Cash,Star North Management LLC,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.904935302,-87.649907226,POINT (-87.6499072264 41.9049353016)
1ee73d00900fea3eb4cd638584aa8de505e3d11f,9db19f33fdce35fb39d8b163c73aa4a008f8ac4d13aee53124bb6e78ca3ff71226186f42c34f39d16b08cef10d7d59b33418e515882cd733d50da05b1db011f5,12/01/2020 04:30:00 PM,12/01/2020 05:00:00 PM,1207,3.5,,,6,22,13.75,0.00,0.00,0.00,13.75,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.92276062,-87.699155343,POINT (-87.6991553432 41.9227606205)
1f0464e376692d65d35ae9e900678f69b78a2c97,104880671c858323475b279b1ea4370cca4508a64a70e4f7307c237928a66ee96a8915958b94bcfc82f4cd4bc00605eab184c8b197ddb12e68924a3c2be7689b,12/01/2020 04:30:00 PM,12/01/2020 05:15:00 PM,2520,0,,,32,23,29.50,0.00,0.00,0.00,29.50,Unknown,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.900069603,-87.720918238,POINT (-87.7209182385 41.9000696026)
3231b5b41e42d534a9ee00e94168f224ba2c7b1e,def4d7f708bad8d98ae110c6986f6b77558d0f431abe5189a5c06d00ddf7e339e0bba4683605a2007d16b2028e894efc6121677fc5377986241657bb23e2a7c2,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,1310,7.21,,,8,4,21.25,10.00,0.00,0.00,31.75,Credit Card,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433)
3f08106bcc258d2cf50d2047811faeebbcd24ecb,218790a7563abfd8184bd51698288b150ff3d8ee3c403911d5188a3f57ad7656931bcaa3021b2609b68cd847787a28b7228c9aa8342df7ab92fd2338c765d779,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,11,0,,,15,15,3.25,0.00,0.00,0.00,3.25,Cash,Flash Cab,41.954027649,-87.763399032,POINT (-87.7633990316 41.9540276487),41.954027649,-87.763399032,POINT (-87.7633990316 41.9540276487)
2ee7450b0b5e34fc82e02999cc60dd67e25fc2c6,a31d2ea87ea4f5a4793c30f84f000b0c6aad4cd956f6ea73b5628ebd509d47a7d051a0b7ccd201a550c236c42ed6e19ce5efbd4caa4bf2d1fcd77827b64b39f9,12/01/2020 04:30:00 PM,12/01/2020 05:00:00 PM,2061,10.95,,,32,,31.00,0.00,0.00,0.00,31.00,Cash,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),,,
3d80a25a9daece95988ccb14ed1e7a88d5f18acf,841f99fdfdf5cedb4f5fc9a7b5e543b003bf736e7bbe144ccfc57e724b35ec521e8c6a4d0220de18d7fdf85b5a3be686f16a852d1e377e95b4c71bdc9beff97b,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,520,1.49,,,32,8,7.75,0.00,0.00,0.00,7.75,Cash,Flash Cab,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3012836b889256dcad0f2b8316eb69e4ccc215d8,ba7644ef7e3d92769dc2425a5fda5fe4527f9f08326daaacf89585f09a49a53f75cb0430349ae3ddfc0440d1deca1b03786cdc1195ad92b25f21a730d5b455b8,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,306,1.13,,,3,77,5.75,0.00,0.00,0.00,5.75,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
30db8db02d47f00d401d2ef399c5ac9f7841ac16,774404e103b0efff86c009f1f384bff4e09c0aba9d20f66723edb6b02bedd26de0e41c62bc9c42052c8349e2f393df719ab4e82ef46ad4c4cd80cfd64dadf456,12/01/2020 04:30:00 PM,12/01/2020 05:15:00 PM,2822,6.93,,,45,51,27.25,0.00,0.00,0.00,27.25,Prcard,Flash Cab,41.744199535,-87.586348318,POINT (-87.5863483178 41.7441995348),41.690633347,-87.570058269,POINT (-87.5700582686 41.6906333472)
300b6c964a8aabd2ae01e75692e237bdd3deb7b4,c15639e59b9c42b72797d27ffb4371ff531cc7c5efe0828003c7f88d3a709835b81490b2481a6d0887447a1d90f8f0f3a860e5f87053dea3f5ddec0c490496b8,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,534,1.91,17031320100,17031080201,32,8,8.75,0.00,0.00,0.00,9.25,Credit Card,Patriot Taxi Dba Peace Taxi Associat,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686)
318995e12583071ee9af6aef529b249f811b8a6f,9bfe44a96dc53f0266337b9ed5c6a81d10e00267e42ac78935d6c2b5f7780d50ed15effbfa2fb4c758d2aa9cda8aea9d549c8b78b836bdcfa3ef299ced463a29,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,220,0.57,,,4,4,4.75,3.00,0.00,0.00,8.25,Credit Card,Flash Cab,41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433),41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433)
4066edb5e37eaeede047f09808e267ce56591d61,774404e103b0efff86c009f1f384bff4e09c0aba9d20f66723edb6b02bedd26de0e41c62bc9c42052c8349e2f393df719ab4e82ef46ad4c4cd80cfd64dadf456,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,13,0,,,45,45,3.25,0.00,0.00,0.00,3.25,Cash,Flash Cab,41.744199535,-87.586348318,POINT (-87.5863483178 41.7441995348),41.744199535,-87.586348318,POINT (-87.5863483178 41.7441995348)
3ad9c79963dda3ca7494a1b3f98114783a006ef7,2780ead18beaa862cc67315ddabd9d1acaadcd6da82eba38b064d7d6f4acc260b68ef1ae3ce06dad845178107940b3493fa99640f0f70c25d15cf57336ab7b8f,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,323,1.11,17031839100,17031841900,32,28,6.00,0.00,0.00,0.00,6.00,Cash,Flash Cab,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175)
4ffbf0a4b0d66f1742de7e41127fb71b841ac86f,a905d5ba6fe7f2e8aa77bc959a99b52588c4c8f803c6fc899f300affec0bd70fff377366f12207d9fc1ee9f7f6b30e6b72317002125e666e4848699c5455c762,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,1080,8.4,,,41,28,23.25,0.00,0.00,0.00,23.25,Unknown,Taxi Affiliation Services,41.794090253,-87.592310855,POINT (-87.592310855 41.794090253),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
49a9de2c64abbc964b0d76cfc9f831aad7b5d74d,90a7cf3946c408e70e8d64b08f2bc6819ae5de6159ecef3460c5287031148a66c4c0d4b6b6c53f13919fcb785db502dcd99c94fb60daa9ac6b338f01ed8c3a2b,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,704,1.59,,,6,6,8.25,0.00,0.00,0.00,8.25,Prcard,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
4700758858f1530828131595ac020a2edbd0ff80,ec4b4f2f183bf84a4a4bd5b8df2ce0f94b98c05c06cb1a05b2bfebb3b088cecbf000aa42baf34abd196d5d93bf36ca5825866b819ae4b150c194b0025e0ed284,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,523,1.2,,,8,8,7.00,0.00,0.00,1.00,8.00,Cash,Metro Jet Cab Association Inc.,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
4c0c9b0067daa4abd098178a8f402184546c0a24,8c649a39a5077fa03ae1e6a6fc1930ad5ca7cf44470692e699c6e9234366d637c36d808a222340160bb693e1ddbf2fe72d000c7f8035d63d0c1de55fe6e7b0b4,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,1380,19.2,,,,,46.75,0.00,0.00,25.00,71.75,Cash,4623 - 27290 Jay Kim,,,,,,
43913fab4b84ac323af7ab8a76dacea49b098a2f,641c9356c873f4b5fb13d4b2f70d8b4d4b7b2c9805727284f91e0b267d95ef99815b3ecd18ed25b9daedb0ad0ddf0c4173e1d5d0ee99137b184a6f8c062f0b2c,12/01/2020 04:30:00 PM,12/01/2020 05:00:00 PM,1320,5.4,,,1,6,17.00,0.00,0.00,0.00,17.00,Cash,Taxi Affiliation Services,42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
50bdbc26612e3357979e9d1319e5b915baceeade,45260748eb9acd59ebe666d37666b5d313877b5ae9b96520a92ff0033bc4928726aea08b471ad502212bdd8182b0946db4bb57ce7f9fb09724646d97f50aa2a6,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,380,0.68,,,3,3,5.50,0.00,0.00,0.00,5.50,Cash,Flash Cab,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
677708b6b10bdeb20e943ce13fa9443ef2d1b720,2b7e837432c46345131f9826aae2d55e2fdd4d7ebdd6a26779437fe16786673819a7bd81fe0bd29d84f0fb5c41f55d64bdd87c1d661245568ce2db7fdb101d98,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,540,0,,,32,60,15.00,4.00,0.00,0.00,19.00,Credit Card,Taxi Affiliation Services,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.836150155,-87.648787952,POINT (-87.6487879519 41.8361501547)
56953c2ce91f313db6b852588718ebf71d414c0b,d28caa64f4e58307944cca8fac608e21e5abe79afdd1af7c790171e660fe5fd08a2fc2e60a47778e33ccb4f9d786c2bef78823af193a330f4d38e29202e27cb1,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,600,0,,,77,77,6.50,0.00,0.00,0.00,6.50,Cash,Taxi Affiliation Services,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
6a61afc79d6c7c0903ab7dd83c1374b00969781e,c63cbfe61346f6da6766844ceabfbc82e7f14cc8b171ae42733f74334bb2126c3d1f93c6bb938288302c3f5a212dfd0f8d210ec4496a5057f27ec59321f7861a,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,600,5.3,,,8,3,16.00,3.30,0.00,0.00,19.30,Credit Card,Top Cab Affiliation,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
5732b38e5d8d6426120166b2939751a45c50f0f5,ab44501ecc8f9ff89c3550d26b04014a7f70640b0691cf9a8845d90f6f237b4591f32cb1147b79777c45a650d4b872b0cab9e0a757cae22b5ad9e364846bcac1,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,662,2.46,,,8,28,9.75,3.18,0.00,1.00,15.88,Mobile,Sun Taxi,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
6991311197b43ad85c7a19de675fb1c8c6dbce4d,884655d853cbe41e1cdf747969f0dc5b55ed2d5f76c09ae207083297c948a813b2dd57912bfb4a6f4230556ab61363257e586827846cf2a89ff35c7c3b1c08e5,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,1742,8.83,,,28,6,25.75,0.00,0.00,0.00,25.75,Prcard,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
5c75d06b9debcff20483b9f67d8de665fd537629,6e40cde8b457f0cc3f3a8dd7e9c003c5a24426433e5e51968c1fcf2e5c7765ee82f5f63ecf17ac629e98120b96387df76e22d47aba08d7e6b54bf465927f14c0,12/01/2020 04:30:00 PM,12/01/2020 05:00:00 PM,1762,16.73,,,,6,42.00,9.30,0.00,4.00,55.80,Credit Card,Sun Taxi,,,,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
56aa9b94d32b32154eecc35fc7c9c91499e43b2d,1d72db3a18692cc5b5e4ea41bb1de0e45d4149b495dbd0b1edce16aebce4deb1e2d3ab794f54614c87737856b73830b7c6f52c16828cb5181c58b988c5305544,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,387,1.33,,,8,8,6.50,0.00,0.00,0.00,6.50,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
6393564decfda04b87cd2ca4cac6f7455dc06365,3f959f9e67fb058ff7179003776c6db313d0faee0424799df92ca0c07134836fa6186ac7217c193dd51d147dce90dcc8e8e9abc840fec1fc9ed67de76e72556a,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,230,0.5,17031839100,17031839100,32,32,5.00,1.00,0.00,0.00,6.50,Credit Card,Sun Taxi,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
64cc52052558a19963037a57607fe5bbcee5ef43,52cfee58bdd389e10379d8956eb4e5a57b8cf8777f8720299e97d00f6bed7ce39b10cf613332660c34862f901db90efc001f583a57776c63e4066906cbe09232,12/01/2020 04:30:00 PM,12/01/2020 05:15:00 PM,2340,9.6,,,56,,29.50,6.80,0.00,4.00,40.30,Credit Card,Top Cab Affiliation,41.79259236,-87.769615453,POINT (-87.7696154528 41.7925923603),,,
570b0d31178991d6978b424ffb6551b904d3be76,2ea4ad2950f3bbdfdcfa7adb48e0dcee49d8a714b7024342f0302eeb9e891dfd55a6f35bb7bc7af06398fb4f55583e1659cb11b432848296bfd2b7d3084e7de1,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,274,0.89,17031839100,17031281900,32,28,5.25,0.00,0.00,0.00,5.25,Cash,Flash Cab,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
756d7a6dd3ea3d78e91af1bad730d2d0906e1c6a,81bc2020b8536280419b3e152ad07a0c5b9f53cbb503a0e4e2b49254d4e359759e76256dab04c95c0ed69ddb5a89ce1f45d8db67bd7fbb101f91417b4ce3d271,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,720,5.1,,,8,35,15.75,0.00,0.00,1.00,16.75,Unknown,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.835117986,-87.618677767,POINT (-87.6186777673 41.8351179863)
799eb734ea1314e20d29be77d8714baf9bc72466,bd8e56507781dbc93fbb8a08e8d441b8d64f78a52affec71f14ad3aad6e0d044352be167df78a16637bcc7d4a29e58905047af5434b269c8b2509dd297477ad7,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,507,1.76,,,8,8,8.00,0.00,0.00,0.00,8.00,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
6c6e50dc5fc1a2f1d45ac472657e90306616a6cf,b597697c5b962a3f36ed67d274ec82ed1b72232c537b5a47431a4ebe64c379ffaa214146d122f3a0727f6a7ee9b5f23b3ebaf5aed39e39c374a3f691028c2075,12/01/2020 04:30:00 PM,12/01/2020 05:00:00 PM,1614,4.81,,,6,14,16.75,0.00,0.00,0.00,16.75,Cash,Flash Cab,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.968069,-87.721559063,POINT (-87.7215590627 41.968069)
6d05ec6081f3fa167dc632b0e297dca315bcb574,60d596d3448473e61c35fc30a37bf8fda28d4ae7fa3bea9f715172f508af42884d4316cbcc730ecc4725b4b85cf1dcec20823dd29622c1a2fc416c2b9d14c0f9,12/01/2020 04:30:00 PM,12/01/2020 05:00:00 PM,1346,12.04,,,28,77,31.00,0.00,0.00,0.00,31.00,Prcard,Flash Cab,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
733e08206088237f6484e58928d03358bcffec56,b2b07517d85bd32877ebcb6cde2612890f5796e00458a9b1173d7dffd1aaf39486d6d2544c32bb706c64fb8119c7ce959801af5a95cc32ae6156aa32585b4af2,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,612,1.63,17031320100,17031281900,32,28,8.00,0.00,0.00,0.00,8.00,Cash,Flash Cab,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
77df1670241ee7d36eb3284f6e033accaca44ff8,c3d1a133f08fcded291e58c93b4b60da63134680e07a7b5b728dedd40a4e56c05d9ab5a5908140032029af84f181bd4646fbec1ab9d9eef2f1f997115b6faec9,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,540,1.8,,,28,8,8.50,0.00,0.00,0.00,8.50,Cash,Medallion Leasin,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
6da61220b5cd6cdb7cbde9f29aef572dfd834719,50fcee6711df1d794e4f337c99f44abe8109795ec69474fe5276c335e2a6204ec1158bef970303b2d6769c2c85cb302fd305d1365d0a13cbd860f1701e89106b,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,0,0,,,8,8,3.25,0.00,0.00,2.00,5.75,Credit Card,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
960856cdd393b2215a4020e93bc52a43f97ed3f7,f6138aa35e1fb074eb79fbe29f512b6153dca3593d8cd2405a000c6f4d5c1442f37650ea887177dbc3a5e3d91bdb43464f22a748a305285351fccc9d5dcc03ed,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,0,2.9,,,32,32,3.25,0.00,0.00,0.00,3.25,Cash,"Taxicab Insurance Agency, LLC",41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
88bc35896c0cb15165db268160d5f2fbba51dba6,dcb626350e877b5e5e00338e1544f246368f8d170c7781653793f4537956fee35829b000d8efbb5390028b31fc43074cb5deeec3ad8485ef97ebf600b53cfac3,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,240,0.7,,,32,8,5.25,0.00,0.00,0.00,5.25,Cash,"Taxicab Insurance Agency, LLC",41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
90c97c859f86a297f079a840a8eca2d1aa771d1c,5c2effb0ec4d580bc5f8ad81301b8920a5e3bf5ac5e64f8532c146c1caf4be5631121d1dab7a1e8c61d3a2654441de63b2615885ae3e549b8af321ea46b78ef3,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,900,3.4,,,8,33,12.75,0.00,0.00,0.00,12.75,Cash,Medallion Leasin,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.857183858,-87.620334624,POINT (-87.6203346241 41.8571838585)
876463bb135773e62e8f1275d83aedbf5cb6e6c7,0f7439de8fef7b3ef247bb39388ced311561970baab1d6e387c9b75619d344df2bbf105ef0b45a1fa3ddfbdc6977d5243102977c496b7e669bb74f2ebdcab765,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,360,1.2,17031081800,17031839100,8,32,6.50,0.00,0.00,0.00,6.50,Cash,Blue Ribbon Taxi Association Inc.,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
8320225aea15d7491a8db7fd40e51d58a04e7703,489e78d30b4d287ed76527efc8533b5ef45e7b6c496d92989e77260b4760212f3f42594e02db5daaa042d62b76a6575c8d4c68ed5d8277217e65588384e93871,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,1680,17.3,17031980000,17031081403,76,8,43.50,0.00,0.00,4.00,47.50,Cash,Top Cab Affiliation,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
85e4701bfa868b7326494a5523b7d193cd6ebd97,1626953f5dfefe1c62e73836adb90d16258a243e46f69e3acce8d7e3ca2c283d3cffefbe5a12f7edc501101d65832fba4c1deb851c52f8652756619c56ad3bcb,12/01/2020 04:30:00 PM,12/01/2020 05:00:00 PM,1442,4.8,,,28,58,17.25,0.00,0.00,0.00,17.25,Prcard,Globe Taxi,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.817366208,-87.698860797,POINT (-87.6988607973 41.8173662079)
86bb1c193496032a088133c469066dc484b718ac,257aa707087ab0b5072e2bdccb42a50f3314fed83d290708b388b0fca8b777d8821486eaca6645a4469bdeca8e0cbeea8159a0e1ed29aecd16edef318521a97b,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,300,1.3,,,,,6.75,0.00,0.00,0.00,6.75,Cash,Top Cab Affiliation,,,,,,
8c94f50433c6a319f892816914ecc5a877ab4342,a397d9b799309abf3cf634e0f7b3f8a647e4af6bcc11da250b48b5816dcbded0d42f725ee47cf2940e77c41004598390a74620692073fb780f12cc551c382681,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,240,1.1,17031081800,17031080201,8,8,6.00,0.00,0.00,0.00,6.00,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686)
964d99048923bd450aaddac9e6645cc9f3a1d67e,c0d525ee45b1b77f1fcc69c7c56ff91661795d15482cc46a75ca8164ea25736a32169b1ba73fb5eee3ee98e629942c90ed23a5998f29bfe050afd3a08608a9a9,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,60,0,,,24,24,3.25,0.00,0.00,0.00,3.25,Cash,Taxi Affiliation Services,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941)
93abae550cef65c8d1c149a3a0ac58672bf96d63,50fcee6711df1d794e4f337c99f44abe8109795ec69474fe5276c335e2a6204ec1158bef970303b2d6769c2c85cb302fd305d1365d0a13cbd860f1701e89106b,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,240,0.6,17031839100,17031081600,32,8,5.00,0.00,0.00,0.00,5.00,Cash,Medallion Leasin,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
9f2ac399af9bdee888ef20f22b1be63a78190eb3,756721b3418247472431e2bd1022cc8ce0806af1b6b7dfeb3927318f86819fc67bf385b5829a0f13e006d05aed02020e7c1801204414d5eadf17b3e2ce71ce14,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,314,1.3,17031081500,17031839100,8,32,6.25,0.00,0.00,0.00,6.25,Prcard,Medallion Leasin,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
971da3da188477273710b8781da24e23403d4fd5,c493b1b12316e8fe088ad1173e4fe25a0457cf471b90f70b3bbb1324d09384d3c39809b7ca60694a8712349af6c6cb939a0a3bc0641441593fd04cb94da356b6,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,0,0,,,6,6,3.25,0.00,0.00,0.00,3.25,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014)
98057699ba0030b97977115e81d3e858e4a9f5b2,3c814d3baedca9be4de8ddb5547c7dec404a08e148740ee0e371d1114fc63a01a587a8823b97cc9b96bf98b58764598ed1e3d763d54572c11b9feadaa3dabb85,12/01/2020 04:30:00 PM,12/01/2020 04:30:00 PM,499,1.63,17031081401,17031080201,8,8,7.50,0.00,0.00,0.00,7.50,Cash,Sun Taxi,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686)
a01a1cab2cc3d477849461eaa086797db280b369,fbdfc1bdf8477e6043d2012f98283fdbc6212192a065ab74139d395474c9b457a155bb187a5d8887a68a7f1aaedd46a0e845314554f731c473c3f1a183c09b47,12/01/2020 04:30:00 PM,12/01/2020 04:45:00 PM,412,0.67,,,2,2,5.75,0.00,0.00,1.00,6.75,Prcard,Flash Cab,42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027),42.001571027,-87.695012589,POINT (-87.6950125892 42.001571027)
